Transaction ID,Date,Customer,Item,Amount,Currency,Transaction Type,Payment Method,Status
29b997b0-18a9-4b6e-b166-d13992809260,2023-12-22,Customer 49,Item 49,4630.8,GBP,Invoice,Credit Card,Paid
4f09b955-2ad2-40d8-b703-c32793afe84d,2024-05-07,Customer 72,Item 11,783.48,CAD,Refund,Check,Refunded
67bf2960-ebbe-40fb-9527-c3cc2eabbe60,2024-04-09,Customer 67,Item 3,3169.47,USD,Invoice,Bank Transfer,Paid
856d29c8-a232-44ca-8e7e-82b781ff4cbd,2023-11-10,Customer 8,Item 17,2955.98,GBP,Invoice,Credit Card,Paid
2f7e4b36-a607-4b8f-8d5b-202732be7bf4,2023-12-10,Customer 64,Item 44,4350.22,EUR,Invoice,Check,Paid
8313a516-5d43-4ab4-81c0-c96ad67c30ea,2023-04-21,Customer 75,Item 19,2114.41,USD,Credit Memo,Bank Transfer,Cancelled
9289328b-4e9d-4642-acb5-e47cf549eda0,2024-04-20,Customer 36,Item 24,4152.81,CAD,Invoice,Credit Card,Paid
79221a09-65fd-469b-a31c-6be7f766bbc0,2024-11-29,Customer 21,Item 6,3887.21,AUD,Invoice,PayPal,Paid
e8d650f4-a1da-440e-98d2-61b54c0429d0,2024-12-13,Customer 67,Item 1,213.95,EUR,Credit Memo,PayPal,Paid
a01f543a-42a6-4da0-8835-73713817f1c4,2023-10-18,Customer 71,Item 42,3969.04,USD,Invoice,PayPal,Paid
36d243ad-58ed-4357-bae9-11bbe7b67110,2023-02-09,Customer 95,Item 36,1213.53,AUD,Credit Memo,Check,Cancelled
e613ea2f-0bb1-4907-bdef-893bfc647459,2024-01-29,Customer 32,Item 23,4031.93,GBP,Invoice,Credit Card,Paid
d51db019-664d-4e1c-814f-6e67580dc700,2023-01-11,Customer 41,Item 8,2195.68,AUD,Refund,Check,Refunded
d6262386-9fb5-4074-8979-70f1f918f7eb,2023-10-18,Customer 41,Item 27,358.01,EUR,Invoice,Bank Transfer,Paid
6726c752-577e-440f-997e-34d79fed0b2f,2024-12-15,Customer 91,Item 27,523.97,EUR,Invoice,PayPal,Paid
eb4d040b-b1c0-41bb-afe7-b54add94263a,2023-12-16,Customer 25,Item 10,4002.38,AUD,Credit Memo,Bank Transfer,Cancelled
efb8a459-9e4e-4c4f-a832-05e76bae6078,2024-05-25,Customer 62,Item 21,1887.9,AUD,Invoice,Check,Paid
b2d5c047-f901-4fa4-9a0b-986ce655f09d,2024-12-05,Customer 23,Item 9,3957.38,GBP,Invoice,Credit Card,Paid
3df269c4-4ea3-4a52-82ef-3fa61b59e2b0,2023-02-10,Customer 29,Item 12,4033.92,AUD,Invoice,PayPal,Paid
c257e85d-6021-4553-9363-c8ff3370f337,2024-03-12,Customer 85,Item 9,3747.87,EUR,Credit Memo,Check,Cancelled
bc930a85-aacc-44fe-89ea-f04d4c58d5c4,2024-06-13,Customer 98,Item 36,4367.39,GBP,Refund,Credit Card,Refunded
211ffb32-c1ad-4977-8f66-61cf00200f6a,2024-09-18,Customer 99,Item 39,1908.31,AUD,Invoice,Check,Paid
69360056-a2ef-428b-b43a-69fd9d63e8ad,2024-09-15,Customer 57,Item 46,4858.54,CAD,Refund,Bank Transfer,Refunded
979ad6b5-cd6f-43fc-8f89-4d68c5321fda,2024-03-22,Customer 94,Item 41,2192.02,USD,Refund,Bank Transfer,Refunded
4fcd54e8-44d4-4516-9609-655b7ef6e52e,2024-01-28,Customer 9,Item 4,1715.31,EUR,Invoice,Bank Transfer,Paid
b5a2db74-ed88-4f6a-ab99-8fe35249cc53,2024-10-26,Customer 23,Item 9,3187.48,GBP,Invoice,Check,Paid
d6c64c70-70ab-4f1c-8ad0-865459e21dc4,2024-10-23,Customer 50,Item 6,708.05,GBP,Credit Memo,Bank Transfer,Cancelled
3f7fb28a-4560-4664-a143-505cd61a378c,2024-03-27,Customer 77,Item 49,1173.12,USD,Invoice,Credit Card,Paid
717d0c91-2d33-47d6-920e-4ceeb7ba2f3e,2023-11-02,Customer 88,Item 33,1265.78,CAD,Invoice,Check,Paid
3129ed29-27c4-4dd6-b596-9991124fd164,2023-11-02,Customer 20,Item 20,913.61,GBP,Refund,Bank Transfer,Refunded
d7ef65f7-d4a6-4168-9a5d-51a46c076584,2023-05-29,Customer 71,Item 38,2363.35,CAD,Credit Memo,PayPal,Paid
0e4126d0-7f13-4103-af15-6b639cdc9251,2023-02-03,Customer 35,Item 10,28.81,EUR,Credit Memo,Bank Transfer,Pending
684009d4-39d1-4e66-a43c-063c449b291b,2023-07-27,Customer 32,Item 9,4394.39,USD,Refund,Bank Transfer,Refunded
15ee86b9-f368-4fab-87a8-0c29f7051513,2024-09-30,Customer 13,Item 37,3590.03,CAD,Credit Memo,PayPal,Refunded
7137558d-0ef5-444a-8900-d6927fcdc936,2024-05-23,Customer 74,Item 22,680.34,USD,Refund,Check,Refunded
2bbf5671-5f08-49f9-90df-469ad34ba07e,2023-06-03,Customer 5,Item 28,2726.82,GBP,Refund,Credit Card,Refunded
bdf55e1d-51b0-4959-8802-0aa7a6071578,2023-12-08,Customer 69,Item 31,1105.41,CAD,Invoice,Bank Transfer,Paid
adad50f5-7a3b-48c3-b423-50e65b96591b,2024-03-18,Customer 13,Item 8,1639.89,EUR,Invoice,Credit Card,Paid
7c00cb71-dda6-457a-9b63-1b4d00a545b9,2023-02-14,Customer 57,Item 38,3275.69,CAD,Refund,Check,Refunded
de211ca0-28c6-40b8-9bc2-f62c513a6d41,2024-09-15,Customer 70,Item 44,4245.04,AUD,Invoice,Credit Card,Paid
374254f1-34cc-4d53-bc89-bb981c97d6a6,2024-12-19,Customer 28,Item 37,1059.69,AUD,Refund,Check,Refunded
cc081059-5e6a-445c-b8eb-d9d3b8a801e7,2023-07-12,Customer 24,Item 42,304.04,CAD,Invoice,PayPal,Paid
aa3cc153-7b25-4dff-8bb6-b9505a00c477,2024-07-11,Customer 43,Item 19,2465.75,USD,Invoice,Credit Card,Paid
2c67e13f-6d9f-46b4-a7e2-46c3e479db77,2023-04-24,Customer 36,Item 39,1732.64,GBP,Refund,Bank Transfer,Refunded
6844f4b3-cc93-49b4-99e9-87f36c8eecad,2024-03-16,Customer 88,Item 50,1955.84,EUR,Credit Memo,PayPal,Refunded
9eb88ce5-7fc2-4e79-8b1e-5f6cf9f5f4ad,2023-06-23,Customer 22,Item 29,827.49,GBP,Refund,Bank Transfer,Refunded
92a7dc91-b391-415d-ab32-01c8a320c353,2024-02-06,Customer 6,Item 50,1235.35,GBP,Credit Memo,Check,Cancelled
89a57f79-1b18-4fb5-8068-1984433f8cef,2023-02-02,Customer 2,Item 9,1008.12,EUR,Invoice,Credit Card,Paid
2b4253e9-ee3a-4844-97f3-e9e18c605bcc,2024-11-09,Customer 52,Item 27,2616.72,AUD,Invoice,Credit Card,Paid
97d47d78-e89d-46f7-ace4-e48f1d76060e,2023-01-04,Customer 99,Item 42,4311.22,GBP,Invoice,Bank Transfer,Paid
f79439b3-1b01-4dad-9561-83ee62d223e2,2024-01-28,Customer 29,Item 16,2889.27,AUD,Invoice,PayPal,Paid
3cb5e058-5bd1-4b60-b92f-188ac371f21a,2024-08-15,Customer 17,Item 28,1573.62,USD,Invoice,PayPal,Paid
30d5dacb-6425-4286-b151-e99ed9188fbd,2024-06-09,Customer 60,Item 33,306.47,EUR,Invoice,Bank Transfer,Paid
171f72e3-0b44-4ee8-ad62-c9bb0389de05,2023-11-18,Customer 56,Item 32,3942.68,GBP,Invoice,Credit Card,Paid
a4119f93-daa6-4941-a1ff-99666c8f8373,2024-06-11,Customer 17,Item 13,2116.77,EUR,Invoice,Check,Paid
1423e885-3bdc-4679-a5f9-0e07caf9385c,2024-07-28,Customer 56,Item 17,2892.27,CAD,Credit Memo,PayPal,Pending
0a1b5aed-f1c5-4571-9a6b-5a55a6a29e90,2024-11-09,Customer 1,Item 3,1225.75,USD,Invoice,Bank Transfer,Paid
1381635b-bae1-43c3-af09-cb75c64733e7,2023-09-21,Customer 90,Item 45,2745.05,USD,Credit Memo,Bank Transfer,Cancelled
8836b494-fe35-413a-be2d-6855fe0d4633,2023-01-12,Customer 6,Item 33,4878.62,GBP,Invoice,PayPal,Paid
86a74dd3-ba01-498b-8ae8-7af0b44366a2,2024-05-17,Customer 12,Item 40,761.44,USD,Invoice,Bank Transfer,Paid
04c2bbf8-f647-4821-817d-380fab790265,2024-02-16,Customer 52,Item 19,1013.52,EUR,Invoice,Bank Transfer,Paid
1ae0a584-2da2-4253-a8e9-964ba3b7c90d,2023-06-01,Customer 85,Item 35,3131.41,GBP,Invoice,Check,Paid
0e92199f-3563-4caa-a613-e2e41423a3c0,2023-08-11,Customer 100,Item 24,3348.27,USD,Refund,Credit Card,Refunded
c6b3138e-b163-4d0c-b908-e9df2728e8e4,2024-05-04,Customer 12,Item 41,4831.34,GBP,Refund,Credit Card,Refunded
bfacb724-eec4-4da7-ba0a-12af1936cff7,2024-03-09,Customer 33,Item 11,3722.59,EUR,Credit Memo,Bank Transfer,Refunded
d20fd623-900a-46c9-9067-6fbc60a98a54,2023-08-28,Customer 29,Item 29,125.79,AUD,Invoice,Check,Paid
b352dcfd-e577-4405-81f6-1e3b714d6a93,2024-02-23,Customer 63,Item 49,4665.19,GBP,Invoice,Credit Card,Paid
062d42c4-a490-405f-96ba-664880838cf5,2023-01-09,Customer 30,Item 35,4415.67,GBP,Invoice,Bank Transfer,Paid
37f5f522-db68-4b58-8967-766c4395acc4,2023-11-21,Customer 16,Item 1,4555.14,AUD,Credit Memo,PayPal,Refunded
dba3bec2-76cd-4309-825d-7e3ff06137f8,2023-09-12,Customer 99,Item 13,3159.86,CAD,Credit Memo,Bank Transfer,Pending
296b277c-7e74-4128-a9b3-4dd38c9bd79f,2024-04-23,Customer 63,Item 43,1030.34,EUR,Invoice,Bank Transfer,Paid
5bd0dd5f-a5e7-4d11-863c-78a0b2ab8f1f,2023-10-27,Customer 1,Item 12,3057.77,USD,Invoice,Credit Card,Paid
f16528e5-6e37-4c57-89e1-30a8efcb9095,2024-07-13,Customer 52,Item 50,1906.56,AUD,Invoice,Check,Paid
6514d061-29ed-48fb-9cb4-dbe8bc0a1529,2023-05-22,Customer 5,Item 41,4798.66,USD,Invoice,Check,Paid
c1c7031a-3045-4df5-bc77-bea97bf6c76b,2023-03-08,Customer 26,Item 8,1244.9,CAD,Invoice,Check,Paid
358b9a27-bd85-46e3-9ee3-2dd4780df349,2023-07-29,Customer 17,Item 31,3093.7,CAD,Credit Memo,Check,Pending
b669e211-f2e7-42aa-ab61-f5b56c4eecda,2024-12-11,Customer 5,Item 35,165.61,EUR,Invoice,PayPal,Paid
b0244906-dbeb-47d8-94f9-b6bac1f23ef2,2024-12-15,Customer 4,Item 2,1550.53,CAD,Invoice,PayPal,Paid
75d0bdd7-5403-4510-8fc7-210e4fafee19,2024-07-18,Customer 72,Item 36,1580.01,AUD,Invoice,Check,Paid
63506c1b-1fa6-475a-98ac-c02d5098282a,2023-04-01,Customer 99,Item 47,3416.64,CAD,Credit Memo,Credit Card,Paid
b8358b39-10aa-4e22-9976-801a61ac2b26,2023-04-06,Customer 42,Item 46,385.47,GBP,Invoice,Bank Transfer,Paid
fb0e3a39-cedd-40ee-93c9-071f6c00cae8,2024-12-23,Customer 14,Item 14,4784.83,GBP,Credit Memo,Check,Cancelled
b68df56f-be19-4ee6-bcff-b8197ee25597,2023-12-14,Customer 15,Item 14,3838.64,AUD,Invoice,PayPal,Paid
b4e6d2af-58cd-4d4b-9bf0-f52a3167ffbd,2024-06-12,Customer 38,Item 27,1385.56,CAD,Credit Memo,Credit Card,Paid
7a66611b-0f20-4e95-9c52-4afaae2f496b,2023-07-29,Customer 51,Item 30,1638.54,AUD,Invoice,PayPal,Paid
0a95ae19-e774-4019-a7f7-a8d8aab6f661,2023-10-24,Customer 72,Item 6,178.13,GBP,Invoice,PayPal,Paid
30578d70-44bb-4100-b58c-aad8cb7936b4,2023-04-13,Customer 26,Item 12,4784.96,EUR,Invoice,Credit Card,Paid
7672bb37-6238-46f7-a2d0-186abf0374ad,2024-11-07,Customer 17,Item 31,1035.36,AUD,Credit Memo,Check,Paid
54687f0d-dc01-4d6c-9fd9-e38819a9d9aa,2024-02-08,Customer 98,Item 6,890.04,AUD,Invoice,PayPal,Paid
ad054a96-f2b5-45b0-8674-96d96f5b0d5b,2024-08-05,Customer 19,Item 2,4386.21,CAD,Invoice,Bank Transfer,Paid
0681773d-780c-49e0-bd1f-be9936be8886,2024-08-29,Customer 99,Item 19,4612.78,CAD,Invoice,Credit Card,Paid
2d1db36e-9206-49ae-8489-1c2dc93217a1,2024-12-30,Customer 62,Item 4,212.61,AUD,Invoice,PayPal,Paid
90ad1177-6d5a-49d4-b594-4fbeea638f55,2023-06-17,Customer 98,Item 39,3110.61,USD,Refund,Bank Transfer,Refunded
ad4b2e73-e8c9-4b83-aca3-c84fa6d00cb0,2023-10-21,Customer 20,Item 17,3159.83,USD,Invoice,Bank Transfer,Paid
4d8069e3-2e5c-47c7-8c68-6f6341e0e2ed,2024-09-06,Customer 37,Item 25,700.81,EUR,Invoice,Bank Transfer,Paid
b5b342b4-1844-467a-ab91-f6055e329fc2,2023-08-03,Customer 19,Item 10,1197.76,CAD,Invoice,Check,Paid
aedd4755-3c95-4ea1-a156-bc795531bfb7,2024-03-10,Customer 41,Item 37,220.55,EUR,Invoice,Bank Transfer,Paid
c3cd3159-4bc7-44be-bc9e-8654eac2bb72,2023-10-11,Customer 69,Item 5,1656.98,CAD,Refund,Credit Card,Refunded
0a3f9d61-9448-48b0-ad1e-f1f70317adf1,2024-10-04,Customer 62,Item 40,2464.41,CAD,Invoice,Check,Paid
474b5a06-0ed2-4dea-893c-cdab35c30db9,2023-05-11,Customer 78,Item 23,3223.85,EUR,Refund,Check,Refunded
dd518cb0-3983-4bb0-b206-a53352f359ad,2024-04-27,Customer 7,Item 50,3995.59,AUD,Refund,PayPal,Refunded
07bd2147-6415-4fbf-9b95-9bad750ca3be,2024-11-27,Customer 26,Item 30,589.14,USD,Invoice,PayPal,Paid
ced0d5cf-45a1-47fc-82d9-9de72239d986,2024-10-20,Customer 48,Item 42,1641.8,USD,Invoice,PayPal,Paid
50e88884-9882-49cf-b8e5-4938a36ba662,2024-03-04,Customer 26,Item 16,1547.64,CAD,Invoice,PayPal,Paid
7031bc3e-177b-4d1a-b008-2d0d8b0b673e,2023-05-16,Customer 6,Item 26,3898.29,GBP,Credit Memo,Check,Pending
0b77e581-8cc9-4d8c-8b69-337c45c3291a,2024-02-17,Customer 77,Item 32,2898.11,USD,Invoice,Check,Paid
3132752d-7a77-4cdb-99b4-b3921198a98d,2024-02-21,Customer 86,Item 8,2440.98,EUR,Credit Memo,Credit Card,Cancelled
bea4df25-aee0-4071-935a-942e7447fe6f,2023-05-27,Customer 4,Item 29,3806.6,GBP,Invoice,Check,Paid
a66b4789-bbee-4312-926d-9d72e484dd26,2023-01-20,Customer 49,Item 9,167.42,GBP,Refund,Bank Transfer,Refunded
f4fb4683-5f15-42ff-a353-4a2c2cc7eb1d,2023-03-25,Customer 3,Item 20,4205.17,GBP,Invoice,PayPal,Paid
45b9c70a-f6a0-46fb-bd03-3a18e201a9da,2024-01-13,Customer 7,Item 17,2863.1,CAD,Credit Memo,PayPal,Paid
f9f99230-5dc9-4e83-88f4-ef1a0984553f,2023-10-15,Customer 64,Item 17,1671.13,EUR,Invoice,PayPal,Paid
5ec2fed4-c465-4373-aca7-80b35b3e3758,2024-07-23,Customer 89,Item 5,3827.81,EUR,Invoice,Check,Paid
98b7186e-95c0-4349-83d6-dfa9d58a79c6,2024-11-23,Customer 20,Item 50,2148.42,CAD,Credit Memo,Bank Transfer,Pending
0095e872-7e4e-4ff3-bf5e-82d1e7a6377b,2024-07-24,Customer 36,Item 5,2341.22,USD,Invoice,Check,Paid
56b7d043-0386-449b-9c60-b3bf9e329cf2,2024-12-11,Customer 13,Item 6,699.5,GBP,Refund,Credit Card,Refunded
e80e67be-ad4a-4804-86db-d729351f1867,2023-03-24,Customer 87,Item 34,39.79,USD,Invoice,Credit Card,Paid
41950c62-868d-455f-bf02-cf281fdede59,2024-04-19,Customer 18,Item 50,197.04,GBP,Credit Memo,PayPal,Cancelled
54af0549-b624-481a-8e37-4ae2b17e80d9,2024-07-05,Customer 88,Item 7,47.57,USD,Invoice,Credit Card,Paid
29b9a4cc-95c9-49b3-87f9-d31ddac775c4,2023-07-15,Customer 82,Item 6,4740.41,AUD,Refund,Bank Transfer,Refunded
b878f8ec-a4f4-4081-9060-bc6550efbd38,2024-07-08,Customer 41,Item 44,3884.42,GBP,Invoice,Bank Transfer,Paid
7deb8909-6f22-45a7-8e95-e1f9d3b7fddb,2023-11-15,Customer 98,Item 10,3731.63,USD,Credit Memo,PayPal,Pending
3b35b5ca-c67c-48a6-95ff-5724d4f8b812,2024-02-15,Customer 16,Item 5,2027.12,EUR,Invoice,Bank Transfer,Paid
d10fab3e-79ad-4b89-b69f-a163e319f95e,2023-10-18,Customer 11,Item 9,1372.37,EUR,Credit Memo,Check,Paid
d2567039-9dbc-4e6e-97a3-dde23b7cce1b,2023-04-24,Customer 61,Item 15,1168.29,AUD,Credit Memo,Bank Transfer,Pending
dea1ab32-cac1-401c-a02f-3f455bf0923f,2023-11-30,Customer 2,Item 3,4861.52,USD,Invoice,Bank Transfer,Paid
36406197-f29d-448c-ae44-3f7c979768f1,2023-11-14,Customer 62,Item 9,2127.86,USD,Refund,Credit Card,Refunded
ddb01051-c685-49ed-ac85-db8ee43faaff,2024-06-15,Customer 60,Item 11,4316.98,EUR,Invoice,Check,Paid
2775182c-8d41-42ec-9a16-7654c5811267,2023-02-07,Customer 37,Item 43,1394.07,AUD,Invoice,PayPal,Paid
85849ad4-a138-4091-8e57-b96478971996,2023-07-03,Customer 45,Item 14,3268.86,EUR,Invoice,Credit Card,Paid
fc033395-25b7-4030-863e-6ff0c905c6d1,2023-09-17,Customer 12,Item 38,2542.8,GBP,Invoice,PayPal,Paid
27a03862-246f-46f4-bfd4-62eb1535f12e,2023-09-06,Customer 83,Item 18,3825.33,USD,Invoice,Credit Card,Paid
9a35a119-5b13-48f5-821a-58a1324c6f8c,2024-08-25,Customer 46,Item 34,3982.0,CAD,Invoice,Check,Paid
c07fe3bb-d5a4-48fb-940e-d77df5b28ef2,2024-12-04,Customer 100,Item 22,1673.37,AUD,Invoice,Bank Transfer,Paid
e87f755a-61d9-41c5-852a-115fcfa52013,2023-04-10,Customer 20,Item 9,4760.74,EUR,Invoice,Credit Card,Paid
137e9859-4780-416f-af67-00d37ed254d6,2024-02-29,Customer 4,Item 15,364.61,CAD,Invoice,Credit Card,Paid
0c1a33f6-6bef-432e-8ab9-d0fb500e3ba0,2024-09-08,Customer 35,Item 46,3817.29,CAD,Refund,Credit Card,Refunded
b30861ce-80bb-40da-bbf2-b1fbc0cc6e5a,2023-10-06,Customer 42,Item 3,1125.72,GBP,Credit Memo,Credit Card,Refunded
d8585cba-ffb8-4e75-8c72-5dc384f06ec4,2024-08-22,Customer 3,Item 23,4932.87,GBP,Invoice,Check,Paid
c73eacbe-7cfe-497a-a776-709081be4e1c,2023-08-20,Customer 7,Item 41,4037.94,USD,Invoice,Credit Card,Paid
3db47c61-409b-435a-bab9-97e538f462a4,2024-08-18,Customer 29,Item 44,907.09,GBP,Credit Memo,Check,Paid
a1856376-f78b-4a0c-93ff-acb4581eb3e2,2024-01-26,Customer 39,Item 7,1977.24,USD,Credit Memo,Bank Transfer,Cancelled
1eda7790-a865-4bab-90ee-59ae19d3b9ee,2024-07-22,Customer 85,Item 25,1678.27,GBP,Credit Memo,Check,Paid
2730973f-1ca2-4f8d-9eae-c00c2f3efea4,2023-08-23,Customer 28,Item 16,1125.41,CAD,Invoice,Check,Paid
e31e91d8-8182-4647-8987-7671e68f5d68,2023-11-12,Customer 24,Item 36,2794.33,AUD,Invoice,Check,Paid
9e0352e7-bd36-4a26-b512-d8e9158b921a,2023-03-13,Customer 92,Item 3,2469.18,USD,Invoice,Credit Card,Paid
e8f2ad38-d883-49f3-821a-101cdb49a333,2024-02-04,Customer 17,Item 26,3843.27,CAD,Credit Memo,Check,Refunded
efb71de7-12ad-43e2-9c04-e226345ee010,2023-01-25,Customer 38,Item 46,987.27,EUR,Invoice,PayPal,Paid
a255896c-c524-472e-b4a7-0ae7c0ee51fd,2024-02-23,Customer 49,Item 36,3388.12,EUR,Invoice,Credit Card,Paid
d6952635-6464-4496-b599-a881c6e9bc91,2023-05-06,Customer 19,Item 39,2842.43,CAD,Invoice,Bank Transfer,Paid
7d429f68-f23d-4513-9cfa-282c1e0e1fe3,2023-11-20,Customer 39,Item 9,199.77,GBP,Credit Memo,PayPal,Paid
2114ef29-5b3f-4d8c-a461-0cc660eff2e4,2023-08-22,Customer 42,Item 49,1288.24,CAD,Invoice,Bank Transfer,Paid
c5ce21e1-5b38-49ec-852c-aec2a81889c7,2024-09-15,Customer 82,Item 6,2690.82,AUD,Credit Memo,Bank Transfer,Paid
7259f6b6-8869-4050-b944-5e940f737af3,2023-01-01,Customer 83,Item 11,2357.37,CAD,Credit Memo,Credit Card,Refunded
e909ec48-fab7-4061-a927-29cc18698d47,2023-02-25,Customer 6,Item 4,4298.28,USD,Credit Memo,PayPal,Refunded
71b36cb4-a5dd-4724-b0dd-8116e5c2149e,2023-07-21,Customer 66,Item 16,1147.93,GBP,Invoice,Credit Card,Paid
c2282c0d-3874-4420-ac24-9399bd601e7a,2023-08-31,Customer 23,Item 35,679.22,GBP,Invoice,PayPal,Paid
abcf113e-1f70-4b03-ab26-f2f1d1db7dc3,2024-08-17,Customer 69,Item 11,1932.42,GBP,Credit Memo,Bank Transfer,Pending
45ef42a4-23a4-45c9-8de6-b3ea6edb0361,2024-07-11,Customer 3,Item 15,1815.95,GBP,Credit Memo,Credit Card,Refunded
184a0e7f-cd47-4e31-80be-237c1af1edb5,2023-06-28,Customer 34,Item 48,2522.92,EUR,Credit Memo,PayPal,Refunded
c40a3d2c-412a-4a0a-b4d3-485d1eea16d5,2024-09-02,Customer 92,Item 4,66.64,CAD,Invoice,Check,Paid
5100ad1d-df04-4cf1-8940-44b9c69c383b,2024-09-14,Customer 83,Item 3,3996.16,AUD,Invoice,Bank Transfer,Paid
6a801a45-9d6b-4ae0-8bd3-a06b950efac7,2023-03-05,Customer 95,Item 41,137.17,EUR,Invoice,Credit Card,Paid
6d4a9eec-92bb-448c-b4c8-32674bd3b43e,2024-09-14,Customer 29,Item 40,1951.71,EUR,Refund,PayPal,Refunded
378bab1a-e498-477a-a6ff-d7be75f0261c,2024-07-31,Customer 18,Item 30,4249.76,EUR,Invoice,Check,Paid
280f3f9a-25bd-4224-8a39-82a658ac27e6,2024-11-14,Customer 85,Item 3,3069.15,USD,Credit Memo,Bank Transfer,Pending
3e7fcf5b-cfde-4c73-b204-71f8d484f33d,2024-11-10,Customer 70,Item 40,2687.02,GBP,Invoice,Check,Paid
4ad10d41-e0da-4943-8887-bfb1cbb7feb1,2024-08-03,Customer 47,Item 26,308.69,CAD,Credit Memo,PayPal,Pending
e1807a81-5665-49b4-aa8e-3c2cccd3dbaa,2024-03-04,Customer 74,Item 32,957.67,EUR,Invoice,Check,Paid
e443146b-9938-4c7d-9507-dd5e9e4a7cf6,2024-04-14,Customer 86,Item 37,3533.36,EUR,Invoice,Check,Paid
5bc0c5fc-745b-410f-9734-cdb3d7029395,2023-11-19,Customer 43,Item 47,1747.12,AUD,Invoice,Bank Transfer,Paid
dce666a4-5cfc-42a2-ac39-c92d88cf5a24,2023-12-09,Customer 16,Item 2,677.08,AUD,Invoice,Credit Card,Paid
156cd832-088f-41a1-af27-327b1dfc56ed,2024-03-13,Customer 50,Item 18,2730.98,EUR,Credit Memo,Bank Transfer,Pending
06c786ce-f50c-4c0c-b6de-e9bf1dc17ae6,2024-02-07,Customer 81,Item 35,266.21,GBP,Invoice,Check,Paid
229f4a52-d4f4-4aa3-8d48-23954ba6028c,2024-10-06,Customer 56,Item 1,2533.56,GBP,Invoice,Check,Paid
e7bf4290-91ac-4dc7-bce0-c0aee5e268cd,2023-08-14,Customer 18,Item 15,3462.15,USD,Refund,Check,Refunded
6f4a219c-80ab-4e5d-922e-91c627aa8920,2024-04-29,Customer 48,Item 15,4189.13,USD,Refund,Bank Transfer,Refunded
d19fe581-57f1-44f8-b923-d9b60943e529,2023-05-20,Customer 43,Item 35,1697.76,CAD,Refund,Check,Refunded
b508943a-1060-4c2b-86d3-4c1e641c13fc,2024-01-29,Customer 32,Item 23,3773.55,EUR,Invoice,Bank Transfer,Paid
6b2ecdc0-d1f1-42e2-8fa2-ec3689081086,2023-06-06,Customer 15,Item 39,3650.67,CAD,Refund,Bank Transfer,Refunded
c7bf8a69-e285-4839-ae8e-91bd3ab72cbe,2024-06-20,Customer 3,Item 10,4863.46,EUR,Invoice,PayPal,Paid
bfa3d352-d0c8-4b9e-84ba-8abd1760eb6c,2024-12-28,Customer 63,Item 32,3109.54,GBP,Invoice,PayPal,Paid
4c11b2c7-69db-488c-bb3b-0c63ca4b1bf7,2024-11-26,Customer 69,Item 30,1727.19,USD,Refund,PayPal,Refunded
52e544e6-f54f-43d4-8f25-6e0d9457d39c,2023-10-22,Customer 37,Item 20,4213.53,GBP,Credit Memo,Credit Card,Refunded
855058af-efca-4534-b7e6-213013b183bd,2023-06-01,Customer 36,Item 41,1533.62,AUD,Credit Memo,Credit Card,Paid
20381b3d-0535-4538-9c38-a812c319e982,2024-10-02,Customer 26,Item 17,2453.5,EUR,Invoice,Bank Transfer,Paid
b2c848c9-eea2-4cbd-a0c8-d57c9004be4c,2024-01-25,Customer 70,Item 22,3639.77,USD,Invoice,Bank Transfer,Paid
56ea734b-b4db-49ab-bb62-88949cfe4412,2024-04-01,Customer 6,Item 29,4287.51,EUR,Invoice,Bank Transfer,Paid
2b18ec15-a56c-4dd1-9cfb-61d0b7a20e47,2024-05-14,Customer 64,Item 14,2024.59,GBP,Credit Memo,Bank Transfer,Paid
512c5831-bdc9-4395-b31a-c3f37380692b,2023-09-22,Customer 63,Item 30,519.84,EUR,Invoice,Credit Card,Paid
3db9b088-4be8-428e-a62e-7310705d5c6b,2023-03-29,Customer 44,Item 30,4847.89,EUR,Refund,PayPal,Refunded
665c9242-9f6c-4268-9602-fe2788798e66,2023-05-04,Customer 78,Item 27,110.99,AUD,Invoice,Check,Paid
