"Product ID","Product Name","Category","Brand","Unit Size","Price","Stock Quantity","Reorder Level","Location","Organic","Discount Available","Supplier","Expiration Date","Shelf Life (days)","Popularity Score","Seasonal Item","Online Availability","Weight (grams)","Dimensions (cm)","Barcode","Origin Country","Allergens","Rating","Reviews Count","Promotional Price"
364739,"Canned Beans","Bakery","BrandC","6-pack",9.25,284,19,"Refrigerated","Yes","Yes","Supplier2","2024-02-04",131,4.38,"No","No",1261,"42x40x19",364631014994,"India","Dairy",4.7,924,8.38
620445,"Tea","Meat","BrandB","750g",42.75,412,53,"Aisle 3","No","Yes","Supplier16","2024-01-30",45,3.36,"No","Yes",244,"36x13x11",656860105129,"USA","Dairy",2.5,833,33.14
248265,"Chicken Breast","Bakery","BrandE","250ml",2.99,247,67,"Aisle 1","No","No","Supplier2","2024-06-14",217,3.33,"Yes","Yes",1324,"19x43x5",199880885138,"Canada","None",1.9,221,2.22
584430,"Canned Beans","Snacks","BrandA","6-pack",47.21,402,40,"Freezer","No","No","Supplier11","2024-06-04",142,1.96,"Yes","No",1456,"38x20x10",220177141230,"Mexico","Nuts",1.0,467,42.53
230837,"Carrots","Produce","BrandD","6-pack",24.95,285,20,"Aisle 1","No","Yes","Supplier16","2024-10-17",323,2.19,"No","No",537,"32x48x20",682801669950,"China","Gluten",3.0,882,18.34
381621,"Frozen Pizza","Dairy","BrandE","2L",7.46,19,88,"Refrigerated","Yes","No","Supplier4","2024-05-31",223,2.88,"No","No",3363,"40x40x6",186153339578,"Canada","Nuts",1.2,426,6.34
549041,"Tea","Meat","BrandC","750g",15.86,39,76,"Produce Section","No","Yes","Supplier19","2024-06-06",56,1.06,"No","Yes",503,"13x49x6",870138338712,"India","Soy",3.8,168,11.97
991525,"Chicken Breast","Beverages","BrandA","750g",9.19,224,13,"Aisle 3","No","Yes","Supplier7","2024-07-20",243,3.61,"No","No",4355,"33x16x17",281219276887,"USA","None",1.1,358,8.62
997821,"Bread","Meat","BrandA","2L",47.48,45,39,"Aisle 2","No","Yes","Supplier19","2024-10-26",309,2.66,"Yes","No",3278,"26x30x16",894791486538,"USA","Nuts",3.2,862,36.94
286216,"Paper Towels","Seafood","BrandD","1kg",24.38,311,27,"Aisle 3","Yes","No","Supplier12","2024-03-28",117,3.33,"Yes","Yes",3036,"24x42x5",834505472077,"Mexico","Gluten",1.6,790,19.75
460932,"Laundry Detergent","Beverages","BrandC","750g",28.22,18,100,"Produce Section","Yes","Yes","Supplier13","2024-08-28",364,1.07,"Yes","Yes",4297,"29x32x20",139618866530,"USA","Soy",1.3,626,23.11
414985,"Cola","Meat","BrandD","1L",32.49,55,74,"Aisle 2","Yes","No","Supplier20","2024-01-31",349,2.52,"Yes","Yes",3180,"42x30x8",558969255564,"China","None",4.5,817,29.33
778731,"Ground Beef","Frozen","BrandE","2L",44.08,149,82,"Aisle 2","Yes","No","Supplier5","2024-12-17",225,1.57,"Yes","Yes",1562,"13x26x8",102875037986,"India","Nuts",4.0,362,35.71
161444,"Ice Cream","Household","BrandE","6-pack",16.21,271,23,"Freezer","No","No","Supplier19","2024-10-31",222,1.04,"Yes","Yes",672,"50x48x5",763430693184,"India","Nuts",2.0,781,15.02
427077,"Shrimp","Snacks","BrandD","2L",29.74,21,53,"Aisle 3","Yes","Yes","Supplier4","2024-08-29",191,2.27,"No","No",3180,"36x18x7",245873811005,"USA","Dairy",2.5,288,24.78
811922,"Carrots","Frozen","BrandC","1L",24.86,389,95,"Produce Section","No","Yes","Supplier14","2024-11-16",29,2.39,"Yes","No",4122,"10x15x5",115336822835,"China","Soy",1.9,747,17.79
473602,"Apples","Snacks","BrandD","6-pack",47.57,387,79,"Aisle 1","No","No","Supplier13","2024-04-10",213,1.13,"Yes","Yes",2176,"14x36x16",799488061144,"Brazil","Gluten",4.4,968,42.05
301860,"Ground Beef","Bakery","BrandE","12-pack",44.82,143,21,"Aisle 3","No","Yes","Supplier20","2024-03-11",99,2.24,"No","Yes",2904,"31x46x17",203241408780,"Mexico","Gluten",3.4,649,31.98
935679,"Cola","Dairy","BrandC","1kg",47.86,104,100,"Produce Section","No","Yes","Supplier8","2024-10-30",147,4.07,"No","Yes",1860,"50x18x6",563930747486,"China","Soy",4.1,827,37.12
268850,"Bread","Pantry","BrandA","1kg",20.97,205,47,"Aisle 1","Yes","Yes","Supplier17","2024-11-07",302,2.95,"Yes","Yes",1995,"45x48x16",738411397814,"USA","Dairy",4.4,459,16.37
106652,"Salmon Fillet","Bakery","BrandE","2L",4.17,263,70,"Aisle 1","No","No","Supplier11","2024-03-20",266,3.96,"Yes","No",1688,"42x47x6",597881079669,"India","Dairy",4.3,595,3.93
135244,"Shrimp","Household","BrandA","1kg",49.76,376,26,"Aisle 3","Yes","Yes","Supplier14","2024-05-14",245,3.22,"Yes","Yes",3469,"31x47x20",837515736174,"Canada","Dairy",2.0,219,44.96
563509,"Bread","Seafood","BrandD","6-pack",33.41,337,13,"Aisle 2","No","Yes","Supplier11","2024-11-12",304,2.96,"Yes","No",1193,"30x16x6",873600459135,"Mexico","Soy",1.2,166,30.25
430416,"Chips","Household","BrandE","250ml",15.12,29,79,"Aisle 1","Yes","No","Supplier16","2024-10-21",278,1.1,"No","No",1482,"12x50x19",805719335581,"Mexico","None",4.5,172,14.19
140510,"Canned Beans","Dairy","BrandB","500g",22.33,252,30,"Aisle 3","Yes","No","Supplier12","2024-02-11",70,1.08,"Yes","Yes",2814,"43x18x8",501412422006,"USA","Nuts",1.3,721,20.99
293157,"Tea","Produce","BrandE","6-pack",7.65,62,64,"Freezer","No","No","Supplier11","2024-10-06",57,1.04,"No","Yes",802,"48x14x18",451159202291,"Mexico","None",2.8,137,6.14
160417,"Bread","Household","BrandB","750g",45.27,270,33,"Aisle 1","No","Yes","Supplier7","2024-04-23",359,3.76,"No","No",1588,"31x39x19",881528936578,"Brazil","Nuts",2.2,613,41.15
705627,"Cola","Household","BrandB","6-pack",48.61,180,54,"Refrigerated","Yes","Yes","Supplier7","2024-06-28",110,1.68,"Yes","No",1965,"24x46x15",344658610755,"Brazil","Gluten",1.3,256,41.57
617232,"Apples","Frozen","BrandB","12-pack",46.85,307,14,"Refrigerated","Yes","Yes","Supplier14","2024-08-15",5,4.91,"No","Yes",2983,"20x25x8",527898001077,"Canada","Soy",1.9,746,43.67
907123,"Cookies","Dairy","BrandD","2L",19.45,56,100,"Aisle 1","No","No","Supplier1","2024-04-27",281,3.46,"Yes","Yes",3209,"36x37x18",255515363158,"Mexico","None",3.4,569,18.33
452813,"Chips","Beverages","BrandC","6-pack",33.54,156,22,"Aisle 2","No","Yes","Supplier5","2024-03-05",301,3.16,"No","Yes",3667,"37x50x5",593118069643,"USA","None",1.8,631,25.24
729292,"Cheese","Beverages","BrandE","2L",20.14,402,95,"Aisle 1","No","No","Supplier7","2024-11-09",294,2.9,"No","Yes",1992,"49x14x20",183251086819,"Brazil","Dairy",4.3,877,16.75
874070,"Canned Beans","Beverages","BrandA","750g",24.92,199,82,"Freezer","Yes","Yes","Supplier17","2024-05-12",150,3.54,"Yes","Yes",4664,"14x27x19",376987577432,"Canada","Gluten",2.8,568,20.61
135384,"Apples","Beverages","BrandD","750g",46.25,69,29,"Produce Section","No","No","Supplier3","2024-11-12",144,1.74,"Yes","No",739,"48x27x20",989194811922,"Canada","Gluten",3.9,348,34.27
589671,"Ground Beef","Dairy","BrandB","12-pack",3.07,460,39,"Aisle 2","Yes","Yes","Supplier10","2024-09-24",87,1.55,"No","Yes",244,"12x18x11",853011168120,"India","Nuts",3.7,215,2.27
589058,"Apples","Frozen","BrandE","250ml",47.73,95,47,"Aisle 3","No","Yes","Supplier6","2024-07-06",294,3.01,"Yes","No",2055,"38x10x17",660407106293,"India","Nuts",1.2,408,38.84
484925,"Salmon Fillet","Meat","BrandC","750g",48.16,274,16,"Aisle 2","No","No","Supplier19","2024-07-01",130,1.43,"No","No",676,"25x28x16",639290719333,"India","Gluten",1.2,952,34.79
138386,"Salmon Fillet","Frozen","BrandD","12-pack",44.87,454,33,"Produce Section","No","Yes","Supplier6","2024-04-16",199,3.41,"Yes","No",3909,"24x11x19",685673507331,"USA","Dairy",4.6,341,38.96
299364,"Salmon Fillet","Household","BrandB","250ml",42.99,416,31,"Freezer","Yes","Yes","Supplier19","2024-05-18",330,3.36,"Yes","No",1959,"19x21x15",963625442723,"India","Soy",1.4,707,37.19
563683,"Carrots","Seafood","BrandC","1kg",49.47,74,98,"Freezer","No","Yes","Supplier15","2024-11-02",291,4.8,"Yes","Yes",529,"37x16x14",971712725297,"USA","Gluten",2.6,572,40.55
157492,"Canned Beans","Frozen","BrandA","12-pack",44.83,409,45,"Aisle 3","Yes","Yes","Supplier3","2024-01-03",256,3.82,"No","No",2515,"24x21x7",251977461443,"Mexico","Soy",2.4,518,41.28
222055,"Cola","Dairy","BrandB","250ml",37.41,264,64,"Freezer","No","No","Supplier5","2024-09-18",331,3.65,"No","Yes",1381,"34x19x6",656073059966,"Canada","Dairy",4.7,66,34.03
749143,"Frozen Pizza","Frozen","BrandD","1L",9.98,195,98,"Freezer","No","No","Supplier10","2024-01-02",228,1.43,"Yes","No",2228,"20x30x10",629795370432,"Brazil","Nuts",3.9,325,7.2
936445,"Ground Beef","Pantry","BrandE","1kg",35.14,329,40,"Aisle 1","Yes","Yes","Supplier19","2024-02-02",64,4.46,"Yes","No",3297,"28x12x14",825261882967,"Brazil","Soy",4.4,964,27.05
461035,"Salmon Fillet","Frozen","BrandA","750g",2.77,125,93,"Refrigerated","Yes","Yes","Supplier11","2024-11-03",109,3.22,"No","Yes",1727,"25x26x18",288523644009,"Canada","Soy",3.9,286,2.51
399825,"Cola","Snacks","BrandE","6-pack",21.67,324,36,"Aisle 3","No","No","Supplier1","2024-03-08",361,1.35,"Yes","Yes",4975,"35x17x5",407574447443,"Mexico","Dairy",4.5,237,19.15
850662,"Laundry Detergent","Bakery","BrandA","1L",25.43,494,91,"Aisle 3","Yes","Yes","Supplier12","2024-09-27",285,4.93,"No","No",4562,"49x24x10",506956501206,"Canada","None",4.5,388,21.96
476701,"Cola","Dairy","BrandB","1kg",26.21,162,46,"Aisle 1","No","Yes","Supplier3","2024-08-21",76,1.35,"Yes","Yes",860,"50x45x9",733568321349,"USA","Soy",4.6,993,22.22
829750,"Pasta","Frozen","BrandB","12-pack",27.97,38,80,"Refrigerated","Yes","No","Supplier20","2024-03-06",125,3.88,"Yes","No",4723,"34x49x11",401697559979,"Canada","None",2.6,572,19.92
629356,"Chicken Breast","Bakery","BrandD","1kg",19.88,256,61,"Aisle 3","No","Yes","Supplier3","2024-05-22",267,4.79,"No","No",3535,"27x38x18",223852423080,"Canada","Nuts",4.8,952,14.71
135788,"Tea","Bakery","BrandD","1L",8.27,433,88,"Freezer","Yes","No","Supplier5","2024-12-13",235,2.17,"No","No",969,"24x43x16",820593983878,"Canada","Nuts",3.9,589,6.53
733677,"Apples","Household","BrandE","2L",5.05,156,17,"Freezer","No","No","Supplier16","2024-02-04",194,1.94,"No","Yes",3044,"15x25x7",456919621177,"China","Nuts",2.9,558,4.47
385424,"Carrots","Household","BrandD","6-pack",43.22,228,91,"Refrigerated","No","No","Supplier6","2024-02-29",265,1.34,"No","Yes",1882,"34x31x7",112799901670,"USA","Nuts",1.8,656,37.08
506264,"Cola","Snacks","BrandA","250ml",3.29,10,56,"Aisle 2","No","Yes","Supplier19","2024-10-12",126,4.61,"Yes","No",1052,"41x20x11",894428609702,"Canada","Dairy",2.9,153,2.35
413774,"Bread","Pantry","BrandA","500g",17.67,2,44,"Aisle 3","No","No","Supplier5","2024-10-01",277,3.69,"No","Yes",3385,"33x33x19",433423671466,"China","None",4.6,142,14.24
125357,"Tea","Bakery","BrandA","1kg",46.87,165,30,"Aisle 1","No","Yes","Supplier16","2024-01-02",118,4.14,"No","Yes",3943,"50x15x19",589695663229,"China","Soy",4.6,443,44.2
992924,"Paper Towels","Snacks","BrandD","1L",36.47,277,94,"Aisle 3","Yes","Yes","Supplier3","2024-12-16",21,1.98,"Yes","Yes",4358,"41x15x15",689992928312,"Mexico","None",1.9,678,32.75
919934,"Frozen Pizza","Beverages","BrandC","500g",5.06,252,25,"Refrigerated","No","Yes","Supplier4","2024-12-13",262,3.04,"No","Yes",512,"41x17x8",731266142178,"Brazil","None",2.0,943,4.18
551227,"Tea","Bakery","BrandE","1L",30.87,66,92,"Refrigerated","Yes","No","Supplier18","2024-05-24",274,4.97,"No","No",963,"40x45x6",941479920446,"USA","Nuts",2.3,173,21.9
644719,"Carrots","Produce","BrandD","750g",36.78,214,71,"Produce Section","No","No","Supplier16","2024-07-14",213,2.24,"Yes","Yes",1695,"18x25x17",233561965603,"China","Dairy",2.2,193,30.68
170585,"Bread","Snacks","BrandC","250ml",36.99,417,41,"Produce Section","Yes","No","Supplier11","2024-02-16",60,1.2,"No","Yes",3218,"17x27x19",213032475237,"Mexico","Dairy",4.7,864,26.29
340876,"Canned Beans","Household","BrandB","750g",45.85,126,42,"Produce Section","Yes","No","Supplier4","2024-02-16",184,2.38,"No","No",2366,"10x39x15",332634843127,"India","Soy",4.9,762,39.29
194882,"Paper Towels","Household","BrandC","1kg",14.79,448,12,"Freezer","Yes","Yes","Supplier17","2024-04-10",266,2.03,"No","Yes",2087,"20x34x12",546224010494,"Canada","Gluten",1.6,32,10.57
292303,"Apples","Bakery","BrandB","250ml",40.72,339,86,"Refrigerated","No","No","Supplier2","2024-07-01",285,1.84,"No","No",3221,"26x33x10",859469156017,"India","Gluten",2.5,986,38.43
825576,"Canned Beans","Dairy","BrandC","1L",6.47,159,25,"Freezer","No","No","Supplier12","2024-05-25",85,4.89,"Yes","No",3361,"34x39x19",464943073440,"USA","None",2.0,817,5.81
604599,"Milk","Meat","BrandD","250ml",28.79,57,34,"Refrigerated","Yes","No","Supplier10","2024-07-24",203,2.34,"Yes","No",513,"10x19x9",372439656102,"Canada","Dairy",2.8,382,25.55
444985,"Ice Cream","Beverages","BrandA","6-pack",22.2,191,38,"Aisle 1","Yes","Yes","Supplier15","2024-06-12",233,1.62,"No","No",3284,"45x46x13",147076786018,"USA","None",3.1,738,20.4
801322,"Chicken Breast","Meat","BrandC","6-pack",12.9,77,17,"Aisle 2","Yes","No","Supplier5","2024-05-23",284,3.07,"Yes","No",1077,"36x42x13",963015801414,"China","None",1.4,655,10.13
454083,"Pasta","Dairy","BrandA","500g",25.34,350,41,"Aisle 3","No","No","Supplier10","2024-06-12",77,1.19,"No","Yes",2027,"22x41x17",157611664957,"India","Gluten",4.1,674,23.56
327811,"Canned Beans","Meat","BrandA","500g",37.02,122,62,"Aisle 3","Yes","Yes","Supplier4","2024-12-15",279,4.22,"No","No",3321,"39x11x20",875131200905,"USA","None",1.3,750,26.15
424923,"Cola","Pantry","BrandC","1kg",38.07,43,13,"Produce Section","No","Yes","Supplier13","2024-03-16",350,1.16,"No","Yes",3139,"32x20x11",652811014587,"Mexico","Gluten",2.6,212,36.13
212620,"Salmon Fillet","Beverages","BrandE","6-pack",18.61,304,86,"Aisle 3","No","Yes","Supplier9","2024-11-11",336,4.99,"No","Yes",788,"36x49x19",852771879228,"Brazil","Gluten",3.7,666,16.95
755790,"Cheese","Frozen","BrandE","500g",7.83,483,31,"Refrigerated","No","No","Supplier18","2024-04-17",296,4.07,"No","No",3292,"26x17x18",440380525784,"Brazil","Soy",3.6,312,6.73
726642,"Croissant","Snacks","BrandC","750g",27.62,215,92,"Aisle 2","No","Yes","Supplier11","2024-03-15",226,4.38,"No","No",320,"12x11x20",754312683790,"USA","Soy",1.2,279,21.38
839146,"Chicken Breast","Snacks","BrandB","250ml",34.03,411,62,"Produce Section","No","No","Supplier8","2024-05-05",69,4.38,"Yes","Yes",1705,"26x21x12",195158687972,"USA","Dairy",4.3,542,27.78
914718,"Laundry Detergent","Meat","BrandE","750g",5.59,152,22,"Aisle 2","No","No","Supplier20","2024-10-15",252,4.0,"Yes","No",2047,"18x31x5",656381887434,"China","Gluten",3.9,504,4.61
439759,"Chips","Beverages","BrandE","2L",39.73,181,69,"Refrigerated","Yes","No","Supplier12","2024-04-10",60,2.31,"No","Yes",3023,"22x23x8",211508103039,"Mexico","Gluten",4.5,588,31.26
623468,"Cookies","Household","BrandA","1L",34.24,204,39,"Aisle 3","No","No","Supplier20","2024-08-21",151,1.08,"No","Yes",562,"11x31x5",189176083200,"Brazil","Soy",1.2,681,24.07
110002,"Ground Beef","Bakery","BrandE","500g",25.02,118,100,"Aisle 2","No","Yes","Supplier19","2024-07-17",67,2.31,"Yes","No",4900,"22x48x9",918023278079,"Canada","None",3.2,361,18.44
601599,"Milk","Pantry","BrandE","6-pack",22.48,250,85,"Refrigerated","No","No","Supplier14","2024-04-10",65,3.64,"Yes","Yes",2082,"33x44x10",150269821345,"India","None",4.6,601,19.18
791876,"Paper Towels","Seafood","BrandD","250ml",46.23,62,37,"Aisle 2","No","No","Supplier4","2024-02-18",267,2.78,"Yes","Yes",2114,"31x32x18",314295832055,"Brazil","Soy",3.4,894,32.91
285830,"Salmon Fillet","Dairy","BrandC","1kg",2.19,205,81,"Aisle 1","Yes","No","Supplier4","2024-12-10",63,2.72,"No","Yes",1250,"13x21x16",526412600199,"Brazil","Dairy",3.0,743,1.97
635816,"Canned Beans","Bakery","BrandE","250ml",23.19,303,98,"Aisle 3","Yes","Yes","Supplier11","2024-12-14",132,3.42,"No","No",2069,"37x17x17",766537222021,"China","Gluten",3.3,744,20.32
147647,"Shrimp","Household","BrandC","250ml",30.45,375,80,"Aisle 3","No","Yes","Supplier13","2024-06-15",230,1.76,"No","Yes",2749,"20x37x7",746996489872,"China","Nuts",4.6,744,23.28
914137,"Laundry Detergent","Meat","BrandA","1kg",7.76,370,72,"Produce Section","Yes","Yes","Supplier17","2024-11-24",70,1.15,"No","No",2856,"18x15x11",372936291190,"Canada","Nuts",3.9,948,7.32
248066,"Cola","Bakery","BrandC","1L",30.84,266,94,"Produce Section","No","No","Supplier9","2024-01-29",209,1.89,"Yes","Yes",1223,"21x35x20",541109970780,"Brazil","None",1.5,640,23.23
822436,"Ice Cream","Bakery","BrandD","1L",23.32,57,60,"Aisle 1","No","No","Supplier15","2024-03-24",198,3.89,"No","Yes",1609,"35x37x20",626423097038,"China","Gluten",3.4,617,16.5
806566,"Shrimp","Meat","BrandA","6-pack",24.01,346,89,"Refrigerated","Yes","Yes","Supplier3","2024-06-16",301,2.33,"Yes","Yes",1202,"25x38x8",361964890284,"Brazil","Dairy",2.3,239,22.19
791853,"Ice Cream","Snacks","BrandB","750g",48.41,278,24,"Aisle 2","Yes","No","Supplier18","2024-05-12",29,2.65,"No","Yes",4955,"16x13x20",728424289220,"India","None",2.6,540,35.61
143976,"Milk","Dairy","BrandA","1L",5.24,226,78,"Aisle 2","No","No","Supplier9","2024-09-04",77,3.87,"Yes","No",1124,"40x29x9",712715719507,"India","Dairy",4.5,282,4.17
914955,"Croissant","Seafood","BrandE","12-pack",29.01,155,25,"Aisle 3","No","No","Supplier3","2024-12-13",175,1.13,"No","No",3749,"14x28x19",870252846627,"USA","Nuts",2.2,591,23.15
234552,"Canned Beans","Beverages","BrandB","1kg",9.49,299,46,"Refrigerated","No","Yes","Supplier11","2024-02-04",267,2.37,"Yes","Yes",1121,"15x40x20",154041279967,"Mexico","Nuts",3.9,419,6.8
702492,"Bread","Snacks","BrandC","250ml",44.43,398,11,"Aisle 2","Yes","No","Supplier11","2024-05-10",230,4.04,"No","Yes",1278,"47x32x13",456187021142,"Brazil","Gluten",2.5,388,38.62
347320,"Frozen Pizza","Dairy","BrandB","750g",24.14,245,32,"Produce Section","Yes","No","Supplier12","2024-01-25",76,2.69,"Yes","Yes",1094,"43x16x14",543524165410,"China","Gluten",3.0,706,22.9
160401,"Salmon Fillet","Beverages","BrandA","6-pack",4.91,412,59,"Aisle 3","No","Yes","Supplier15","2024-09-08",141,3.53,"Yes","No",4554,"18x15x8",536927079743,"Brazil","Nuts",2.5,992,3.87
139819,"Salmon Fillet","Household","BrandA","12-pack",32.19,144,61,"Aisle 1","Yes","Yes","Supplier5","2024-02-06",18,3.7,"Yes","Yes",2281,"29x36x13",245367896687,"Brazil","Nuts",1.8,369,23.1
741638,"Chips","Beverages","BrandD","2L",14.45,313,27,"Freezer","No","Yes","Supplier8","2024-10-19",340,2.02,"Yes","Yes",1034,"10x41x13",530674635250,"Canada","Gluten",4.5,667,10.42
226779,"Tea","Meat","BrandB","750g",14.88,498,68,"Produce Section","No","No","Supplier5","2024-01-31",181,4.15,"Yes","Yes",837,"22x12x6",290361048511,"China","Soy",2.8,792,13.62
443813,"Salmon Fillet","Beverages","BrandA","250ml",22.3,383,59,"Aisle 2","Yes","No","Supplier4","2024-11-09",313,4.89,"No","No",971,"30x41x13",102942174910,"USA","None",4.4,869,17.25
128664,"Chicken Breast","Frozen","BrandD","1kg",20.52,287,43,"Produce Section","No","Yes","Supplier7","2024-02-26",230,4.72,"No","No",4220,"35x15x12",290432183293,"Brazil","Nuts",4.5,792,17.27
319032,"Apples","Seafood","BrandC","12-pack",26.9,431,17,"Aisle 2","Yes","Yes","Supplier3","2024-07-25",265,2.67,"Yes","Yes",2092,"25x43x19",812413857477,"Mexico","Nuts",1.1,116,24.57
958764,"Frozen Pizza","Produce","BrandB","1kg",12.33,253,84,"Aisle 3","No","Yes","Supplier6","2024-04-16",27,4.4,"Yes","No",290,"42x40x8",717043257128,"Mexico","Dairy",2.7,209,8.83
623095,"Tea","Produce","BrandE","6-pack",45.31,89,21,"Freezer","No","Yes","Supplier14","2024-04-15",176,4.64,"No","No",1565,"28x23x19",654512492763,"Canada","Dairy",2.6,974,41.28
240581,"Salmon Fillet","Seafood","BrandE","2L",30.78,162,69,"Aisle 1","Yes","No","Supplier8","2024-10-13",171,3.57,"Yes","No",3841,"31x46x16",602056960364,"China","Nuts",3.3,86,26.64
270853,"Tea","Household","BrandD","12-pack",2.54,387,71,"Aisle 1","Yes","No","Supplier9","2024-02-20",289,3.32,"Yes","Yes",4676,"46x35x11",892431325787,"Brazil","Soy",1.2,155,2.41
265126,"Apples","Dairy","BrandD","500g",8.78,35,79,"Aisle 2","Yes","Yes","Supplier12","2024-02-13",137,3.8,"No","No",4007,"12x25x10",190639465237,"China","Gluten",2.9,794,6.63
354753,"Cola","Frozen","BrandE","1L",25.56,186,55,"Freezer","Yes","Yes","Supplier18","2024-04-06",31,4.74,"Yes","No",2152,"17x14x5",847656041723,"Canada","Nuts",1.8,798,17.99
952611,"Pasta","Household","BrandD","6-pack",17.12,130,79,"Aisle 1","Yes","Yes","Supplier17","2024-10-24",300,3.65,"No","No",814,"17x19x5",536529050692,"Mexico","Soy",3.9,176,14.64
257574,"Ice Cream","Bakery","BrandB","6-pack",9.39,266,10,"Refrigerated","No","Yes","Supplier2","2024-08-23",242,2.29,"No","Yes",1473,"36x46x10",687173702232,"USA","Dairy",4.3,553,8.08
386539,"Ground Beef","Snacks","BrandB","500g",43.36,425,18,"Refrigerated","Yes","Yes","Supplier7","2024-01-22",40,4.32,"Yes","Yes",3836,"20x45x9",732206631878,"Mexico","Nuts",1.8,263,34.16
885733,"Laundry Detergent","Meat","BrandE","250ml",42.43,354,76,"Produce Section","No","Yes","Supplier6","2024-11-09",124,2.68,"No","Yes",3591,"16x12x19",805636214288,"Mexico","Gluten",5.0,546,40.15
810188,"Laundry Detergent","Beverages","BrandA","250ml",48.41,239,12,"Produce Section","Yes","No","Supplier5","2024-04-11",108,2.48,"No","No",180,"24x24x8",911209313037,"USA","Dairy",4.4,909,42.43
544554,"Ice Cream","Beverages","BrandC","750g",9.17,354,79,"Aisle 1","No","No","Supplier5","2024-12-09",289,3.32,"Yes","Yes",235,"21x13x5",526521538873,"Canada","None",2.9,620,7.23
575387,"Chips","Dairy","BrandB","1L",37.87,493,18,"Aisle 3","No","No","Supplier6","2024-09-16",91,3.62,"Yes","Yes",2594,"27x37x16",225290416513,"Mexico","Dairy",3.9,907,33.09
